"","V1","rich"
"7763",3368,44
"7764",3374,44
"7765",3420,44
"7766",3421,44
"7767",3519,44
"7768",3570,44
"7769",3594,44
"7770",3746,44
"7771",3761,44
"7772",3796,44
"7773",3801,44
"7774",3824,44
"7775",3832,44
"7776",3857,44
"7777",3899,44
"7778",3943,44
"7779",3988,44
"7780",4208,44
"7781",4258,44
"7782",4264,44
"7783",4274,44
"7784",4363,44
"7785",4382,44
"7786",4383,44
"7787",4492,44
"7788",4532,44
"7789",4679,44
"7790",4717,44
"7791",4841,44
"7792",4848,44
"7793",4879,44
"7794",4979,44
"7795",4983,44
"7796",4997,44
"7797",5001,44
"7798",5130,44
"7799",5132,44
"7800",5143,44
"7801",5146,44
"7802",5147,44
"7803",5239,44
"7804",5270,44
"7805",5414,44
"7806",5773,44
"7807",5965,44
"7808",6004,44
"7809",6153,44
"7810",6381,44
"7811",6516,44
"7812",6664,44
"7813",6852,44
"7814",7211,44
"7815",7596,44
"7816",7600,44
"7817",7662,44
"7818",7719,44
"7819",7752,44
"7820",7854,44
"7821",7916,44
"7822",7959,44
"7823",8032,44
"7824",8033,44
"7825",8258,44
"7826",8363,44
"7827",8373,44
"7828",9112,44
"7829",9497,44
"7830",9993,44
"7831",10307,44
"7832",10337,44
"7833",10691,44
"7834",11713,44
"7835",11781,44
"7836",11782,44
"7837",11867,44
"7838",11907,44
"7839",11917,44
"7840",12092,44
"7841",1762,45
"7842",1838,45
"7843",1969,45
"7844",2060,45
"7845",2064,45
"7846",2118,45
"7847",2122,45
"7848",2128,45
"7849",2154,45
"7850",2159,45
"7851",2170,45
"7852",2271,45
"7853",2273,45
"7854",2274,45
"7855",2275,45
"7856",2321,45
"7857",2324,45
"7858",2380,45
"7859",2480,45
"7860",2512,45
"7861",2514,45
"7862",2537,45
"7863",2543,45
"7864",2615,45
"7865",2624,45
"7866",2655,45
"7867",2657,45
"7868",2676,45
"7869",2678,45
"7870",2679,45
"7871",2681,45
"7872",2773,45
"7873",2774,45
"7874",2782,45
"7875",2791,45
"7876",2796,45
"7877",2829,45
"7878",2859,45
"7879",2869,45
"7880",2998,45
"7881",3004,45
"7882",3027,45
"7883",3040,45
"7884",3073,45
"7885",3115,45
"7886",3119,45
"7887",3170,45
"7888",3191,45
"7889",3214,45
"7890",3232,45
"7891",3240,45
"7892",3252,45
"7893",3276,45
"7894",3422,45
"7895",3423,45
"7896",3424,45
"7897",3591,45
"7898",3593,45
"7899",3599,45
"7900",3778,45
"7901",3780,45
"7902",3823,45
"7903",3836,45
"7904",3954,45
"7905",4074,45
"7906",4246,45
"7907",4266,45
"7908",4268,45
"7909",4536,45
"7910",4818,45
"7911",4824,45
"7912",4836,45
"7913",4876,45
"7914",4973,45
"7915",4992,45
"7916",4995,45
"7917",5000,45
"7918",5011,45
"7919",5123,45
"7920",5142,45
"7921",5280,45
"7922",5400,45
"7923",5567,45
"7924",5645,45
"7925",5666,45
"7926",5967,45
"7927",6239,45
"7928",6515,45
"7929",7088,45
"7930",7233,45
"7931",7494,45
"7932",7574,45
"7933",7640,45
"7934",7713,45
"7935",7716,45
"7936",7718,45
"7937",7749,45
"7938",7805,45
"7939",7847,45
"7940",7913,45
"7941",7932,45
"7942",7947,45
"7943",7955,45
"7944",7986,45
"7945",8279,45
"7946",8294,45
"7947",8468,45
"7948",9441,45
"7949",10197,45
"7950",10634,45
"7951",11470,45
"7952",11557,45
"7953",11633,45
"7954",12023,45
"7955",12091,45
"7956",12119,45
"7957",1839,46
"7958",2115,46
"7959",2119,46
"7960",2121,46
"7961",2125,46
"7962",2165,46
"7963",2213,46
"7964",2279,46
"7965",2323,46
"7966",2325,46
"7967",2438,46
"7968",2463,46
"7969",2489,46
"7970",2501,46
"7971",2513,46
"7972",2535,46
"7973",2553,46
"7974",2665,46
"7975",2688,46
"7976",2777,46
"7977",2862,46
"7978",2943,46
"7979",2950,46
"7980",2961,46
"7981",3000,46
"7982",3022,46
"7983",3034,46
"7984",3114,46
"7985",3141,46
"7986",3189,46
"7987",3190,46
"7988",3210,46
"7989",3293,46
"7990",3338,46
"7991",3350,46
"7992",3403,46
"7993",3425,46
"7994",3426,46
"7995",3456,46
"7996",3520,46
"7997",3550,46
"7998",3572,46
"7999",3579,46
"8000",3598,46
"8001",3714,46
"8002",3759,46
"8003",3760,46
"8004",3898,46
"8005",3953,46
"8006",4073,46
"8007",4081,46
"8008",4136,46
"8009",4181,46
"8010",4229,46
"8011",4238,46
"8012",4259,46
"8013",4261,46
"8014",4340,46
"8015",4345,46
"8016",4403,46
"8017",4555,46
"8018",4677,46
"8019",4716,46
"8020",4728,46
"8021",4826,46
"8022",4877,46
"8023",4945,46
"8024",4975,46
"8025",4996,46
"8026",5002,46
"8027",5115,46
"8028",5131,46
"8029",5141,46
"8030",5166,46
"8031",5423,46
"8032",5489,46
"8033",5604,46
"8034",5717,46
"8035",5797,46
"8036",6563,46
"8037",7464,46
"8038",7638,46
"8039",7711,46
"8040",7721,46
"8041",7723,46
"8042",7743,46
"8043",7744,46
"8044",7801,46
"8045",7802,46
"8046",7819,46
"8047",7830,46
"8048",7836,46
"8049",7931,46
"8050",7946,46
"8051",8031,46
"8052",8397,46
"8053",9227,46
"8054",9266,46
"8055",9856,46
"8056",10034,46
"8057",10093,46
"8058",10456,46
"8059",10761,46
"8060",10877,46
"8061",11398,46
"8062",11573,46
"8063",1972,47
"8064",2007,47
"8065",2117,47
"8066",2120,47
"8067",2157,47
"8068",2160,47
"8069",2208,47
"8070",2276,47
"8071",2277,47
"8072",2278,47
"8073",2314,47
"8074",2319,47
"8075",2331,47
"8076",2441,47
"8077",2443,47
"8078",2444,47
"8079",2456,47
"8080",2618,47
"8081",2687,47
"8082",2709,47
"8083",2716,47
"8084",2776,47
"8085",2783,47
"8086",2851,47
"8087",2864,47
"8088",2887,47
"8089",2940,47
"8090",2941,47
"8091",3041,47
"8092",3056,47
"8093",3069,47
"8094",3211,47
"8095",3294,47
"8096",3428,47
"8097",3452,47
"8098",3595,47
"8099",3623,47
"8100",3758,47
"8101",3769,47
"8102",3770,47
"8103",3825,47
"8104",3893,47
"8105",3977,47
"8106",3978,47
"8107",4014,47
"8108",4134,47
"8109",4230,47
"8110",4234,47
"8111",4257,47
"8112",4384,47
"8113",4522,47
"8114",4530,47
"8115",4533,47
"8116",4725,47
"8117",4873,47
"8118",4970,47
"8119",5022,47
"8120",5032,47
"8121",5033,47
"8122",5114,47
"8123",5116,47
"8124",5140,47
"8125",5362,47
"8126",5399,47
"8127",5401,47
"8128",5854,47
"8129",5855,47
"8130",5978,47
"8131",5980,47
"8132",5981,47
"8133",6003,47
"8134",6137,47
"8135",6549,47
"8136",6835,47
"8137",7207,47
"8138",7465,47
"8139",7605,47
"8140",7642,47
"8141",7712,47
"8142",7720,47
"8143",7815,47
"8144",7835,47
"8145",7914,47
"8146",7915,47
"8147",7930,47
"8148",8362,47
"8149",8571,47
"8150",8624,47
"8151",8666,47
"8152",8667,47
"8153",9009,47
"8154",9376,47
"8155",9753,47
"8156",9937,47
"8157",9994,47
"8158",10058,47
"8159",10457,47
"8160",10560,47
"8161",10582,47
"8162",10716,47
"8163",10950,47
"8164",11041,47
"8165",11056,47
"8166",11141,47
"8167",11263,47
"8168",11264,47
"8169",11395,47
"8170",11497,47
"8171",11556,47
"8172",11575,47
"8173",11649,47
"8174",1811,48
"8175",2126,48
"8176",2284,48
"8177",2315,48
"8178",2330,48
"8179",2368,48
"8180",2369,48
"8181",2442,48
"8182",2445,48
"8183",2454,48
"8184",2455,48
"8185",2484,48
"8186",2498,48
"8187",2500,48
"8188",2536,48
"8189",2612,48
"8190",2658,48
"8191",2663,48
"8192",2667,48
"8193",2689,48
"8194",2713,48
"8195",2726,48
"8196",2784,48
"8197",2825,48
"8198",2833,48
"8199",2880,48
"8200",2901,48
"8201",2944,48
"8202",2947,48
"8203",3042,48
"8204",3049,48
"8205",3070,48
"8206",3112,48
"8207",3113,48
"8208",3201,48
"8209",3202,48
"8210",3226,48
"8211",3243,48
"8212",3402,48
"8213",3411,48
"8214",3513,48
"8215",3549,48
"8216",3592,48
"8217",3608,48
"8218",3709,48
"8219",3779,48
"8220",3787,48
"8221",3941,48
"8222",4094,48
"8223",4207,48
"8224",4255,48
"8225",4291,48
"8226",4390,48
"8227",4442,48
"8228",4619,48
"8229",4662,48
"8230",4682,48
"8231",4822,48
"8232",4825,48
"8233",4948,48
"8234",4952,48
"8235",4974,48
"8236",5533,48
"8237",5546,48
"8238",5644,48
"8239",5718,48
"8240",5843,48
"8241",5952,48
"8242",5983,48
"8243",6128,48
"8244",6133,48
"8245",6289,48
"8246",6543,48
"8247",6828,48
"8248",6833,48
"8249",6977,48
"8250",7235,48
"8251",7446,48
"8252",7717,48
"8253",7816,48
"8254",7817,48
"8255",7911,48
"8256",8074,48
"8257",8298,48
"8258",8371,48
"8259",8486,48
"8260",8668,48
"8261",9008,48
"8262",9374,48
"8263",9438,48
"8264",9935,48
"8265",9952,48
"8266",10052,48
"8267",10218,48
"8268",10878,48
"8269",11040,48
"8270",11113,48
"8271",11132,48
"8272",11298,48
"8273",11498,48
"8274",11558,48
"8275",11626,48
"8276",11661,48
"8277",11707,48
"8278",11800,48
"8279",11866,48
"8280",11997,48
"8281",12021,48
"8282",1817,49
"8283",1964,49
"8284",2272,49
"8285",2281,49
"8286",2283,49
"8287",2371,49
"8288",2446,49
"8289",2490,49
"8290",2493,49
"8291",2494,49
"8292",2497,49
"8293",2538,49
"8294",2541,49
"8295",2613,49
"8296",2662,49
"8297",2672,49
"8298",2712,49
"8299",2828,49
"8300",2854,49
"8301",3015,49
"8302",3019,49
"8303",3028,49
"8304",3286,49
"8305",3370,49
"8306",3427,49
"8307",3445,49
"8308",3555,49
"8309",3631,49
"8310",3783,49
"8311",3866,49
"8312",3959,49
"8313",3979,49
"8314",4090,49
"8315",4182,49
"8316",4260,49
"8317",4339,49
"8318",4427,49
"8319",4498,49
"8320",4678,49
"8321",4681,49
"8322",4964,49
"8323",4966,49
"8324",5113,49
"8325",5213,49
"8326",5214,49
"8327",5255,49
"8328",5314,49
"8329",5535,49
"8330",5548,49
"8331",5681,49
"8332",5700,49
"8333",5819,49
"8334",5842,49
"8335",5968,49
"8336",6131,49
"8337",6666,49
"8338",6687,49
"8339",6804,49
"8340",7205,49
"8341",7606,49
"8342",7740,49
"8343",7812,49
"8344",7814,49
"8345",7818,49
"8346",7926,49
"8347",7929,49
"8348",7935,49
"8349",8159,49
"8350",8192,49
"8351",8193,49
"8352",8466,49
"8353",8570,49
"8354",8840,49
"8355",8987,49
"8356",9638,49
"8357",9890,49
"8358",10039,49
"8359",10133,49
"8360",10179,49
"8361",10502,49
"8362",10544,49
"8363",11139,49
"8364",11240,49
"8365",11310,49
"8366",11434,49
"8367",11481,49
"8368",11576,49
"8369",11868,49
"8370",11873,49
"8371",11874,49
"8372",11971,49
"8373",12022,49
"8374",1814,50
"8375",1963,50
"8376",2285,50
"8377",2370,50
"8378",2372,50
"8379",2381,50
"8380",2447,50
"8381",2491,50
"8382",2492,50
"8383",2496,50
"8384",2539,50
"8385",2540,50
"8386",2619,50
"8387",2674,50
"8388",2711,50
"8389",2715,50
"8390",2788,50
"8391",2830,50
"8392",2855,50
"8393",2857,50
"8394",2900,50
"8395",2942,50
"8396",3008,50
"8397",3018,50
"8398",3032,50
"8399",3055,50
"8400",3071,50
"8401",3125,50
"8402",3181,50
"8403",3212,50
"8404",3287,50
"8405",3351,50
"8406",3387,50
"8407",3450,50
"8408",3454,50
"8409",3622,50
"8410",3718,50
"8411",3775,50
"8412",3934,50
"8413",4083,50
"8414",4252,50
"8415",4253,50
"8416",4406,50
"8417",4497,50
"8418",4531,50
"8419",4534,50
"8420",4535,50
"8421",4577,50
"8422",4680,50
"8423",4817,50
"8424",4971,50
"8425",5023,50
"8426",5102,50
"8427",5385,50
"8428",5534,50
"8429",5702,50
"8430",6283,50
"8431",6695,50
"8432",6699,50
"8433",6803,50
"8434",6817,50
"8435",7081,50
"8436",7210,50
"8437",7348,50
"8438",7447,50
"8439",7534,50
"8440",7601,50
"8441",7703,50
"8442",7715,50
"8443",7741,50
"8444",7821,50
"8445",7924,50
"8446",8255,50
"8447",8295,50
"8448",8299,50
"8449",8467,50
"8450",8569,50
"8451",8755,50
"8452",8758,50
"8453",9328,50
"8454",9375,50
"8455",9443,50
"8456",9644,50
"8457",9800,50
"8458",9808,50
"8459",9891,50
"8460",10053,50
"8461",10869,50
"8462",11024,50
"8463",11349,50
"8464",11714,50
"8465",11801,50
"8466",1968,51
"8467",2282,51
"8468",2287,51
"8469",2316,51
"8470",2451,51
"8471",2485,51
"8472",2611,51
"8473",2659,51
"8474",2673,51
"8475",2787,51
"8476",2789,51
"8477",2831,51
"8478",2850,51
"8479",2860,51
"8480",2863,51
"8481",2884,51
"8482",2899,51
"8483",3030,51
"8484",3031,51
"8485",3035,51
"8486",3037,51
"8487",3117,51
"8488",3120,51
"8489",3180,51
"8490",3206,51
"8491",3213,51
"8492",3241,51
"8493",3382,51
"8494",3512,51
"8495",3571,51
"8496",3615,51
"8497",3617,51
"8498",3628,51
"8499",3736,51
"8500",3773,51
"8501",3776,51
"8502",3831,51
"8503",3928,51
"8504",3984,51
"8505",3986,51
"8506",4047,51
"8507",4089,51
"8508",4117,51
"8509",4195,51
"8510",4236,51
"8511",4270,51
"8512",4589,51
"8513",4715,51
"8514",4730,51
"8515",4734,51
"8516",4800,51
"8517",4835,51
"8518",4963,51
"8519",4980,51
"8520",5566,51
"8521",5853,51
"8522",5977,51
"8523",6127,51
"8524",6442,51
"8525",6550,51
"8526",6697,51
"8527",7080,51
"8528",7206,51
"8529",7331,51
"8530",7704,51
"8531",7714,51
"8532",7831,51
"8533",7837,51
"8534",7925,51
"8535",7933,51
"8536",8161,51
"8537",8361,51
"8538",8568,51
"8539",9383,51
"8540",9796,51
"8541",9799,51
"8542",10626,51
"8543",10632,51
"8544",11140,51
"8545",11233,51
"8546",11385,51
"8547",11399,51
"8548",11401,51
"8549",11471,51
"8550",11485,51
"8551",11550,51
"8552",11650,51
"8553",11728,51
"8554",11729,51
"8555",11842,51
"8556",11869,51
"8557",11968,51
"8558",2127,52
"8559",2158,52
"8560",2318,52
"8561",2495,52
"8562",2666,52
"8563",2785,52
"8564",2834,52
"8565",2840,52
"8566",2845,52
"8567",3033,52
"8568",3171,52
"8569",3205,52
"8570",3224,52
"8571",3339,52
"8572",3376,52
"8573",3379,52
"8574",3399,52
"8575",3447,52
"8576",3542,52
"8577",3543,52
"8578",3612,52
"8579",3614,52
"8580",3669,52
"8581",3707,52
"8582",3734,52
"8583",3786,52
"8584",3883,52
"8585",3897,52
"8586",3935,52
"8587",3948,52
"8588",3980,52
"8589",3985,52
"8590",4048,52
"8591",4085,52
"8592",4104,52
"8593",4235,52
"8594",4250,52
"8595",4352,52
"8596",4469,52
"8597",4576,52
"8598",4590,52
"8599",4732,52
"8600",4833,52
"8601",4878,52
"8602",4982,52
"8603",5252,52
"8604",5254,52
"8605",5826,52
"8606",5948,52
"8607",5993,52
"8608",6105,52
"8609",6109,52
"8610",6698,52
"8611",6954,52
"8612",7639,52
"8613",7710,52
"8614",7809,52
"8615",7810,52
"8616",7813,52
"8617",7820,52
"8618",7953,52
"8619",8151,52
"8620",8153,52
"8621",8170,52
"8622",8190,52
"8623",8306,52
"8624",8628,52
"8625",8922,52
"8626",8986,52
"8627",9103,52
"8628",9308,52
"8629",9486,52
"8630",9487,52
"8631",9488,52
"8632",9700,52
"8633",9895,52
"8634",9930,52
"8635",10354,52
"8636",10433,52
"8637",10538,52
"8638",10991,52
"8639",11228,52
"8640",11246,52
"8641",11332,52
"8642",11333,52
"8643",11555,52
"8644",11574,52
"8645",11638,52
"8646",11640,52
"8647",11910,52
"8648",11996,52
"8649",2450,53
"8650",2488,53
"8651",2675,53
"8652",2714,53
"8653",2839,53
"8654",2841,53
"8655",2842,53
"8656",2847,53
"8657",2856,53
"8658",2881,53
"8659",2886,53
"8660",3010,53
"8661",3036,53
"8662",3051,53
"8663",3209,53
"8664",3230,53
"8665",3242,53
"8666",3378,53
"8667",3380,53
"8668",3388,53
"8669",3446,53
"8670",3461,53
"8671",3463,53
"8672",3464,53
"8673",3613,53
"8674",3616,53
"8675",3626,53
"8676",3671,53
"8677",3788,53
"8678",3798,53
"8679",3873,53
"8680",3887,53
"8681",3894,53
"8682",3931,53
"8683",3945,53
"8684",3983,53
"8685",3987,53
"8686",4082,53
"8687",4514,53
"8688",4573,53
"8689",4801,53
"8690",4834,53
"8691",5242,53
"8692",5387,53
"8693",5388,53
"8694",5689,53
"8695",5701,53
"8696",5833,53
"8697",5951,53
"8698",6101,53
"8699",6278,53
"8700",6279,53
"8701",6683,53
"8702",6696,53
"8703",6839,53
"8704",6850,53
"8705",6953,53
"8706",7082,53
"8707",7699,53
"8708",7807,53
"8709",7808,53
"8710",8249,53
"8711",8577,53
"8712",8664,53
"8713",8665,53
"8714",8756,53
"8715",8805,53
"8716",8924,53
"8717",8932,53
"8718",9114,53
"8719",9373,53
"8720",9489,53
"8721",9526,53
"8722",9698,53
"8723",9701,53
"8724",9702,53
"8725",9893,53
"8726",9995,53
"8727",10417,53
"8728",10512,53
"8729",11208,53
"8730",11220,53
"8731",11245,53
"8732",11247,53
"8733",11299,53
"8734",11325,53
"8735",11334,53
"8736",11487,53
"8737",11651,53
"8738",11653,53
"8739",11699,53
"8740",11797,53
"8741",11939,53
"8742",2486,54
"8743",2487,54
"8744",2614,54
"8745",2660,54
"8746",2661,54
"8747",2664,54
"8748",2669,54
"8749",2843,54
"8750",2852,54
"8751",2853,54
"8752",2861,54
"8753",2951,54
"8754",3057,54
"8755",3126,54
"8756",3173,54
"8757",3207,54
"8758",3208,54
"8759",3220,54
"8760",3284,54
"8761",3295,54
"8762",3375,54
"8763",3381,54
"8764",3444,54
"8765",3460,54
"8766",3548,54
"8767",3569,54
"8768",3609,54
"8769",3611,54
"8770",3625,54
"8771",3627,54
"8772",3667,54
"8773",3670,54
"8774",3713,54
"8775",3732,54
"8776",3784,54
"8777",3830,54
"8778",3867,54
"8779",4024,54
"8780",4039,54
"8781",4086,54
"8782",4183,54
"8783",4189,54
"8784",4267,54
"8785",4726,54
"8786",4875,54
"8787",4965,54
"8788",5112,54
"8789",5154,54
"8790",5215,54
"8791",5253,54
"8792",5986,54
"8793",6427,54
"8794",6559,54
"8795",6807,54
"8796",7237,54
"8797",7604,54
"8798",7700,54
"8799",7706,54
"8800",7709,54
"8801",7742,54
"8802",7811,54
"8803",8048,54
"8804",8372,54
"8805",9329,54
"8806",9551,54
"8807",9594,54
"8808",9595,54
"8809",9596,54
"8810",9696,54
"8811",9699,54
"8812",9805,54
"8813",9892,54
"8814",10295,54
"8815",10497,54
"8816",10725,54
"8817",10844,54
"8818",11417,54
"8819",11472,54
"8820",11499,54
"8821",11632,54
"8822",11726,54
"8823",11772,54
"8824",11808,54
"8825",11844,54
"8826",11933,54
"8827",2668,55
"8828",2838,55
"8829",2844,55
"8830",2883,55
"8831",2999,55
"8832",3009,55
"8833",3122,55
"8834",3172,55
"8835",3200,55
"8836",3221,55
"8837",3285,55
"8838",3377,55
"8839",3398,55
"8840",3505,55
"8841",3544,55
"8842",3547,55
"8843",3568,55
"8844",3629,55
"8845",3668,55
"8846",3708,55
"8847",3711,55
"8848",3828,55
"8849",3868,55
"8850",3872,55
"8851",3889,55
"8852",3946,55
"8853",3949,55
"8854",3958,55
"8855",3982,55
"8856",4029,55
"8857",4034,55
"8858",4184,55
"8859",4194,55
"8860",4503,55
"8861",4804,55
"8862",4832,55
"8863",4874,55
"8864",5452,55
"8865",5690,55
"8866",5834,55
"8867",5836,55
"8868",5984,55
"8869",6268,55
"8870",6562,55
"8871",6831,55
"8872",6832,55
"8873",7603,55
"8874",7705,55
"8875",7722,55
"8876",7838,55
"8877",7846,55
"8878",7954,55
"8879",8029,55
"8880",8152,55
"8881",8465,55
"8882",8753,55
"8883",8838,55
"8884",8841,55
"8885",8921,55
"8886",9483,55
"8887",9697,55
"8888",10006,55
"8889",10037,55
"8890",10095,55
"8891",10180,55
"8892",10279,55
"8893",10413,55
"8894",10453,55
"8895",10454,55
"8896",10676,55
"8897",10717,55
"8898",11025,55
"8899",11115,55
"8900",11221,55
"8901",11244,55
"8902",11248,55
"8903",11249,55
"8904",11330,55
"8905",11331,55
"8906",11403,55
"8907",11414,55
"8908",11500,55
"8909",11654,55
"8910",11727,55
"8911",11802,55
"8912",11908,55
"8913",11969,55
"8914",11970,55
"8915",2670,56
"8916",2832,56
"8917",2837,56
"8918",2885,56
"8919",2952,56
"8920",2953,56
"8921",3072,56
"8922",3118,56
"8923",3279,56
"8924",3281,56
"8925",3283,56
"8926",3369,56
"8927",3394,56
"8928",3453,56
"8929",3506,56
"8930",3545,56
"8931",3546,56
"8932",3610,56
"8933",3619,56
"8934",3733,56
"8935",3735,56
"8936",3772,56
"8937",3829,56
"8938",3879,56
"8939",3930,56
"8940",3950,56
"8941",4028,56
"8942",4052,56
"8943",4103,56
"8944",4191,56
"8945",4353,56
"8946",4354,56
"8947",4580,56
"8948",4816,56
"8949",5103,56
"8950",5302,56
"8951",5367,56
"8952",5545,56
"8953",5825,56
"8954",6252,56
"8955",6275,56
"8956",6821,56
"8957",6826,56
"8958",7602,56
"8959",7643,56
"8960",7707,56
"8961",7748,56
"8962",7870,56
"8963",7934,56
"8964",8042,56
"8965",8567,56
"8966",8837,56
"8967",9202,56
"8968",9306,56
"8969",9801,56
"8970",9806,56
"8971",10096,56
"8972",10144,56
"8973",10336,56
"8974",10375,56
"8975",10423,56
"8976",10452,56
"8977",10471,56
"8978",10600,56
"8979",10677,56
"8980",11151,56
"8981",11152,56
"8982",11329,56
"8983",11386,56
"8984",11387,56
"8985",11412,56
"8986",11415,56
"8987",11418,56
"8988",11580,56
"8989",11624,56
"8990",11725,56
"8991",11909,56
"8992",2317,57
"8993",2671,57
"8994",2836,57
"8995",2846,57
"8996",2954,57
"8997",3011,57
"8998",3029,57
"8999",3227,57
"9000",3291,57
"9001",3340,57
"9002",3341,57
"9003",3342,57
"9004",3712,57
"9005",3888,57
"9006",3892,57
"9007",3947,57
"9008",3981,57
"9009",4025,57
"9010",4041,57
"9011",4099,57
"9012",4100,57
"9013",4196,57
"9014",4425,57
"9015",4574,57
"9016",4651,57
"9017",4957,57
"9018",4981,57
"9019",5513,57
"9020",5541,57
"9021",5995,57
"9022",6280,57
"9023",6693,57
"9024",6949,57
"9025",7078,57
"9026",7203,57
"9027",7225,57
"9028",7330,57
"9029",7349,57
"9030",7745,57
"9031",8370,57
"9032",8839,57
"9033",9442,57
"9034",9548,57
"9035",9597,57
"9036",10178,57
"9037",10255,57
"9038",10256,57
"9039",10749,57
"9040",10966,57
"9041",11114,57
"9042",11126,57
"9043",11153,57
"9044",11413,57
"9045",11501,57
"9046",11502,57
"9047",11796,57
"9048",11806,57
"9049",11807,57
"9050",11934,57
"9051",2786,58
"9052",2882,58
"9053",3228,58
"9054",3229,58
"9055",3282,58
"9056",3290,58
"9057",3449,58
"9058",3508,58
"9059",3556,58
"9060",3731,58
"9061",3826,58
"9062",3869,58
"9063",3870,58
"9064",3886,58
"9065",3895,58
"9066",3896,58
"9067",3933,58
"9068",3951,58
"9069",3955,58
"9070",4360,58
"9071",4502,58
"9072",4803,58
"9073",4815,58
"9074",4949,58
"9075",4951,58
"9076",5241,58
"9077",5398,58
"9078",6102,58
"9079",6400,58
"9080",6420,58
"9081",6433,58
"9082",6959,58
"9083",6966,58
"9084",6972,58
"9085",6982,58
"9086",7708,58
"9087",7945,58
"9088",8028,58
"9089",8034,58
"9090",8035,58
"9091",8256,58
"9092",8257,58
"9093",8273,58
"9094",9211,58
"9095",9550,58
"9096",9803,58
"9097",9996,58
"9098",10000,58
"9099",10005,58
"9100",10104,58
"9101",10177,58
"9102",10258,58
"9103",10374,58
"9104",10389,58
"9105",10495,58
"9106",10499,58
"9107",10508,58
"9108",10678,58
"9109",10773,58
"9110",11080,58
"9111",11081,58
"9112",11207,58
"9113",11419,58
"9114",11549,58
"9115",11561,58
"9116",11577,58
"9117",11652,58
"9118",11655,58
"9119",11730,58
"9120",11864,58
"9121",11870,58
"9122",3121,59
"9123",3225,59
"9124",3280,59
"9125",3393,59
"9126",3397,59
"9127",3621,59
"9128",3710,59
"9129",3785,59
"9130",3884,59
"9131",3929,59
"9132",4027,59
"9133",4098,59
"9134",4101,59
"9135",4102,59
"9136",4206,59
"9137",4347,59
"9138",4426,59
"9139",4501,59
"9140",4581,59
"9141",4649,59
"9142",4650,59
"9143",4661,59
"9144",4805,59
"9145",4953,59
"9146",5386,59
"9147",6277,59
"9148",6281,59
"9149",6421,59
"9150",6425,59
"9151",6573,59
"9152",6973,59
"9153",7085,59
"9154",7799,59
"9155",7936,59
"9156",7937,59
"9157",8047,59
"9158",8068,59
"9159",8150,59
"9160",8414,59
"9161",9371,59
"9162",9531,59
"9163",9802,59
"9164",9804,59
"9165",9896,59
"9166",9902,59
"9167",9997,59
"9168",10038,59
"9169",10097,59
"9170",10105,59
"9171",10181,59
"9172",10424,59
"9173",10496,59
"9174",10537,59
"9175",10583,59
"9176",10724,59
"9177",10771,59
"9178",10789,59
"9179",11037,59
"9180",11061,59
"9181",11128,59
"9182",11155,59
"9183",11328,59
